,State,Year,Quarter,District,Reg_Users
4611,Rajasthan,2021,2,alwar,1273307
4612,Rajasthan,2021,2,jodhpur,1114131
4613,Rajasthan,2021,2,sikar,826855
4614,Rajasthan,2021,2,ajmer,776294
4615,Rajasthan,2021,2,nagaur,726871
4616,Rajasthan,2021,2,kota,722793
4617,Rajasthan,2021,2,bhilwara,701929
4618,Rajasthan,2021,2,udaipur,664816
4619,Rajasthan,2021,2,jhunjhunu,611825
4620,Rajasthan,2021,3,jaipur,4534297
4621,Rajasthan,2021,3,alwar,1374586
4622,Rajasthan,2021,3,jodhpur,1202937
4623,Rajasthan,2021,3,sikar,892015
4624,Rajasthan,2021,3,ajmer,835375
4625,Rajasthan,2021,3,nagaur,787565
4626,Rajasthan,2021,3,kota,777099
4627,Rajasthan,2021,3,bhilwara,760232
4628,Rajasthan,2021,3,udaipur,716657
4629,Rajasthan,2021,3,jhunjhunu,660246
4630,Rajasthan,2021,4,jaipur,4841883
4631,Rajasthan,2021,4,alwar,1474129
4632,Rajasthan,2021,4,jodhpur,1288773
4633,Rajasthan,2021,4,sikar,955025
4634,Rajasthan,2021,4,ajmer,892912
4635,Rajasthan,2021,4,nagaur,845508
4636,Rajasthan,2021,4,kota,831250
4637,Rajasthan,2021,4,bhilwara,816969
4638,Rajasthan,2021,4,udaipur,767224
4639,Rajasthan,2021,4,jhunjhunu,706897
4640,Rajasthan,2022,1,jaipur,5133527
4641,Rajasthan,2022,1,alwar,1570711
4642,Rajasthan,2022,1,jodhpur,1370206
4643,Rajasthan,2022,1,sikar,1017503
4644,Rajasthan,2022,1,ajmer,947827
4645,Rajasthan,2022,1,nagaur,901819
4646,Rajasthan,2022,1,kota,882916
4647,Rajasthan,2022,1,bhilwara,871188
4648,Rajasthan,2022,1,udaipur,816476
4649,Rajasthan,2022,1,jhunjhunu,752608
4650,Rajasthan,2022,2,jaipur,5409763
4651,Rajasthan,2022,2,alwar,1661785
4652,Rajasthan,2022,2,jodhpur,1444490
4653,Rajasthan,2022,2,sikar,1074986
4654,Rajasthan,2022,2,ajmer,998746
4655,Rajasthan,2022,2,nagaur,952752
4656,Rajasthan,2022,2,kota,931689
4657,Rajasthan,2022,2,bhilwara,921021
4658,Rajasthan,2022,2,udaipur,862053
4659,Rajasthan,2022,2,jhunjhunu,795815
4660,Rajasthan,2022,3,jaipur,5696726
4661,Rajasthan,2022,3,alwar,1755844
4662,Rajasthan,2022,3,jodhpur,1517702
4663,Rajasthan,2022,3,sikar,1133443
4664,Rajasthan,2022,3,ajmer,1050146
4665,Rajasthan,2022,3,nagaur,1001401
4666,Rajasthan,2022,3,kota,982248
4667,Rajasthan,2022,3,bhilwara,971352
4668,Rajasthan,2022,3,udaipur,908034
4669,Rajasthan,2022,3,jhunjhunu,839052
4670,Rajasthan,2022,4,jaipur,5975863
4671,Rajasthan,2022,4,alwar,1843138
4672,Rajasthan,2022,4,jodhpur,1583620
4673,Rajasthan,2022,4,sikar,1185927
4674,Rajasthan,2022,4,ajmer,1097266
4675,Rajasthan,2022,4,nagaur,1043562
4676,Rajasthan,2022,4,kota,1031196
4677,Rajasthan,2022,4,bhilwara,1017032
4678,Rajasthan,2022,4,udaipur,949767
4679,Rajasthan,2022,4,jhunjhunu,876787
4680,Sikkim,2018,1,east,12749
4681,Sikkim,2018,1,south,3679
4682,Sikkim,2018,1,west,2048
4683,Sikkim,2018,1,north,1575
4684,Sikkim,2018,2,east,17767
4685,Sikkim,2018,2,south,5147
4686,Sikkim,2018,2,west,2868
4687,Sikkim,2018,2,north,2315
4688,Sikkim,2018,3,east,23460
4689,Sikkim,2018,3,south,6943
4690,Sikkim,2018,3,west,4042
4691,Sikkim,2018,3,north,3192
4692,Sikkim,2018,4,east,29948
4693,Sikkim,2018,4,south,8992
4694,Sikkim,2018,4,west,5328
4695,Sikkim,2018,4,north,4270
4696,Sikkim,2019,1,east,36124
4697,Sikkim,2019,1,south,11031
4698,Sikkim,2019,1,west,6479
4699,Sikkim,2019,1,north,5322
4700,Sikkim,2019,2,east,43048
4701,Sikkim,2019,2,south,13547
4702,Sikkim,2019,2,west,8064
4703,Sikkim,2019,2,north,6340
4704,Sikkim,2019,3,east,49404
4705,Sikkim,2019,3,south,16016
4706,Sikkim,2019,3,west,9481
4707,Sikkim,2019,3,north,7227
4708,Sikkim,2019,4,east,55340
4709,Sikkim,2019,4,south,18461
4710,Sikkim,2019,4,west,11078
4711,Sikkim,2019,4,north,8093
4712,Sikkim,2020,1,east,61820
4713,Sikkim,2020,1,south,21043
4714,Sikkim,2020,1,west,12746
4715,Sikkim,2020,1,north,9022
4716,Sikkim,2020,2,east,69829
4717,Sikkim,2020,2,south,24768
4718,Sikkim,2020,2,west,15082
4719,Sikkim,2020,2,north,10242
4720,Sikkim,2020,3,east,78018
4721,Sikkim,2020,3,south,28038
4722,Sikkim,2020,3,west,17400
4723,Sikkim,2020,3,north,11317
4724,Sikkim,2020,4,east,85770
4725,Sikkim,2020,4,south,31055
4726,Sikkim,2020,4,west,19217
4727,Sikkim,2020,4,north,12501
4728,Sikkim,2021,1,east,92502
4729,Sikkim,2021,1,south,33490
4730,Sikkim,2021,1,west,20769
4731,Sikkim,2021,1,north,13452
4732,Sikkim,2021,2,east,99077
4733,Sikkim,2021,2,south,35900
4734,Sikkim,2021,2,west,22352
4735,Sikkim,2021,2,north,14411
4736,Sikkim,2021,3,east,106352
4737,Sikkim,2021,3,south,38616
4738,Sikkim,2021,3,west,24132
4739,Sikkim,2021,3,north,15593
4740,Sikkim,2021,4,east,113537
4741,Sikkim,2021,4,south,41311
4742,Sikkim,2021,4,west,25834
4743,Sikkim,2021,4,north,16725
4744,Sikkim,2022,1,east,120360
4745,Sikkim,2022,1,south,43881
4746,Sikkim,2022,1,west,27594
4747,Sikkim,2022,1,north,17781
4748,Sikkim,2022,2,east,126666
4749,Sikkim,2022,2,south,46351
4750,Sikkim,2022,2,west,29184
4751,Sikkim,2022,2,north,18793
4752,Sikkim,2022,3,east,133152
4753,Sikkim,2022,3,south,48673
4754,Sikkim,2022,3,west,30513
4755,Sikkim,2022,3,north,19687
4756,Sikkim,2022,4,east,139175
4757,Sikkim,2022,4,south,50716
4758,Sikkim,2022,4,west,31605
4759,Sikkim,2022,4,north,20472
4760,Tamil Nadu,2018,1,chennai,292004
4761,Tamil Nadu,2018,1,thiruvallur,215622
4762,Tamil Nadu,2018,1,chengalpattu,215210
4763,Tamil Nadu,2018,1,coimbatore,170306
4764,Tamil Nadu,2018,1,kancheepuram,136352
4765,Tamil Nadu,2018,1,salem,88288
4766,Tamil Nadu,2018,1,tiruppur,87652
4767,Tamil Nadu,2018,1,madurai,72582
4768,Tamil Nadu,2018,1,krishnagiri,66958
4769,Tamil Nadu,2018,1,tiruchirappalli,62230
4770,Tamil Nadu,2018,2,chennai,401349
4771,Tamil Nadu,2018,2,thiruvallur,300210
4772,Tamil Nadu,2018,2,chengalpattu,292432
4773,Tamil Nadu,2018,2,coimbatore,244374
4774,Tamil Nadu,2018,2,kancheepuram,188583
4775,Tamil Nadu,2018,2,tiruppur,128535
4776,Tamil Nadu,2018,2,salem,126830
4777,Tamil Nadu,2018,2,madurai,105957
4778,Tamil Nadu,2018,2,krishnagiri,96842
4779,Tamil Nadu,2018,2,tiruchirappalli,91156
4780,Tamil Nadu,2018,3,chennai,511138
4781,Tamil Nadu,2018,3,thiruvallur,381620
4782,Tamil Nadu,2018,3,chengalpattu,368413
4783,Tamil Nadu,2018,3,coimbatore,318461
4784,Tamil Nadu,2018,3,kancheepuram,239985
4785,Tamil Nadu,2018,3,tiruppur,172195
4786,Tamil Nadu,2018,3,salem,164489
4787,Tamil Nadu,2018,3,madurai,138064
4788,Tamil Nadu,2018,3,krishnagiri,128769
4789,Tamil Nadu,2018,3,tiruchirappalli,119661
4790,Tamil Nadu,2018,4,chennai,689276
4791,Tamil Nadu,2018,4,thiruvallur,514830
4792,Tamil Nadu,2018,4,chengalpattu,483785
4793,Tamil Nadu,2018,4,coimbatore,415090
4794,Tamil Nadu,2018,4,kancheepuram,318007
4795,Tamil Nadu,2018,4,tiruppur,227253
4796,Tamil Nadu,2018,4,salem,215365
4797,Tamil Nadu,2018,4,madurai,183206
4798,Tamil Nadu,2018,4,krishnagiri,172743
4799,Tamil Nadu,2018,4,tiruchirappalli,160006
4800,Tamil Nadu,2019,1,chennai,830586
4801,Tamil Nadu,2019,1,thiruvallur,625908
4802,Tamil Nadu,2019,1,chengalpattu,578045
4803,Tamil Nadu,2019,1,coimbatore,495350
4804,Tamil Nadu,2019,1,kancheepuram,385091
4805,Tamil Nadu,2019,1,tiruppur,273869
4806,Tamil Nadu,2019,1,salem,257624
4807,Tamil Nadu,2019,1,madurai,224783
4808,Tamil Nadu,2019,1,krishnagiri,212859
4809,Tamil Nadu,2019,1,tiruchirappalli,193798
4810,Tamil Nadu,2019,2,chennai,969955
4811,Tamil Nadu,2019,2,thiruvallur,733978
4812,Tamil Nadu,2019,2,chengalpattu,667137
4813,Tamil Nadu,2019,2,coimbatore,584160
4814,Tamil Nadu,2019,2,kancheepuram,447527
4815,Tamil Nadu,2019,2,tiruppur,324350
4816,Tamil Nadu,2019,2,salem,302033
4817,Tamil Nadu,2019,2,madurai,268420
4818,Tamil Nadu,2019,2,krishnagiri,252986
4819,Tamil Nadu,2019,2,tiruchirappalli,229886
4820,Tamil Nadu,2019,3,chennai,1090190
4821,Tamil Nadu,2019,3,thiruvallur,828137
4822,Tamil Nadu,2019,3,chengalpattu,744424
4823,Tamil Nadu,2019,3,coimbatore,669547
4824,Tamil Nadu,2019,3,kancheepuram,503192
4825,Tamil Nadu,2019,3,tiruppur,371296
4826,Tamil Nadu,2019,3,salem,342259
4827,Tamil Nadu,2019,3,madurai,305793
4828,Tamil Nadu,2019,3,krishnagiri,290478
4829,Tamil Nadu,2019,3,tiruchirappalli,261919
4830,Tamil Nadu,2019,4,chennai,1216610
4831,Tamil Nadu,2019,4,thiruvallur,934744
4832,Tamil Nadu,2019,4,chengalpattu,829575
4833,Tamil Nadu,2019,4,coimbatore,767480
4834,Tamil Nadu,2019,4,kancheepuram,564806
4835,Tamil Nadu,2019,4,tiruppur,427694
4836,Tamil Nadu,2019,4,salem,390301
4837,Tamil Nadu,2019,4,madurai,351234
4838,Tamil Nadu,2019,4,krishnagiri,335178
4839,Tamil Nadu,2019,4,tiruchirappalli,299366
4840,Tamil Nadu,2020,1,chennai,1340762
4841,Tamil Nadu,2020,1,thiruvallur,1041642
4842,Tamil Nadu,2020,1,chengalpattu,912587
4843,Tamil Nadu,2020,1,coimbatore,868832
4844,Tamil Nadu,2020,1,kancheepuram,626872
4845,Tamil Nadu,2020,1,tiruppur,488697
4846,Tamil Nadu,2020,1,salem,442045
4847,Tamil Nadu,2020,1,madurai,402474
4848,Tamil Nadu,2020,1,krishnagiri,379857
4849,Tamil Nadu,2020,1,tiruchirappalli,339829
4850,Tamil Nadu,2020,2,chennai,1436722
4851,Tamil Nadu,2020,2,thiruvallur,1140330
4852,Tamil Nadu,2020,2,chengalpattu,979769
4853,Tamil Nadu,2020,2,coimbatore,958191
4854,Tamil Nadu,2020,2,kancheepuram,678899
4855,Tamil Nadu,2020,2,tiruppur,550609
4856,Tamil Nadu,2020,2,salem,499360
4857,Tamil Nadu,2020,2,madurai,456527
4858,Tamil Nadu,2020,2,krishnagiri,424184
4859,Tamil Nadu,2020,2,tiruchirappalli,383178
4860,Tamil Nadu,2020,3,chennai,1566152
4861,Tamil Nadu,2020,3,thiruvallur,1260923
4862,Tamil Nadu,2020,3,coimbatore,1073680
4863,Tamil Nadu,2020,3,chengalpattu,1064263
4864,Tamil Nadu,2020,3,kancheepuram,744437
4865,Tamil Nadu,2020,3,tiruppur,625391
4866,Tamil Nadu,2020,3,salem,564858
4867,Tamil Nadu,2020,3,madurai,516447
4868,Tamil Nadu,2020,3,krishnagiri,480568
4869,Tamil Nadu,2020,3,tiruchirappalli,433221
4870,Tamil Nadu,2020,4,chennai,1731527
4871,Tamil Nadu,2020,4,thiruvallur,1408348
4872,Tamil Nadu,2020,4,coimbatore,1205249
4873,Tamil Nadu,2020,4,chengalpattu,1170720
4874,Tamil Nadu,2020,4,kancheepuram,829207
4875,Tamil Nadu,2020,4,tiruppur,710489
4876,Tamil Nadu,2020,4,salem,638883
4877,Tamil Nadu,2020,4,madurai,582252
4878,Tamil Nadu,2020,4,krishnagiri,545815
4879,Tamil Nadu,2020,4,tiruchirappalli,487716
4880,Tamil Nadu,2021,1,chennai,1865001
4881,Tamil Nadu,2021,1,thiruvallur,1522407
4882,Tamil Nadu,2021,1,coimbatore,1304141
4883,Tamil Nadu,2021,1,chengalpattu,1259678
4884,Tamil Nadu,2021,1,kancheepuram,895950
4885,Tamil Nadu,2021,1,tiruppur,772074
4886,Tamil Nadu,2021,1,salem,693137
4887,Tamil Nadu,2021,1,madurai,630685
4888,Tamil Nadu,2021,1,krishnagiri,592655
4889,Tamil Nadu,2021,1,tiruchirappalli,527667
4890,Tamil Nadu,2021,2,chennai,1988355
4891,Tamil Nadu,2021,2,thiruvallur,1626966
4892,Tamil Nadu,2021,2,coimbatore,1393621
4893,Tamil Nadu,2021,2,chengalpattu,1344163
4894,Tamil Nadu,2021,2,kancheepuram,957182
4895,Tamil Nadu,2021,2,tiruppur,828168
4896,Tamil Nadu,2021,2,salem,742566
4897,Tamil Nadu,2021,2,madurai,675035
4898,Tamil Nadu,2021,2,krishnagiri,635191
4899,Tamil Nadu,2021,2,tiruchirappalli,565156
4900,Tamil Nadu,2021,3,chennai,2124347
4901,Tamil Nadu,2021,3,thiruvallur,1744228
4902,Tamil Nadu,2021,3,coimbatore,1494350
4903,Tamil Nadu,2021,3,chengalpattu,1438295
4904,Tamil Nadu,2021,3,kancheepuram,1025651
4905,Tamil Nadu,2021,3,tiruppur,891753
4906,Tamil Nadu,2021,3,salem,798213
4907,Tamil Nadu,2021,3,madurai,725021
4908,Tamil Nadu,2021,3,krishnagiri,683549
4909,Tamil Nadu,2021,3,tiruchirappalli,607438
4910,Tamil Nadu,2021,4,chennai,2261346
4911,Tamil Nadu,2021,4,thiruvallur,1860992
4912,Tamil Nadu,2021,4,coimbatore,1594082
4913,Tamil Nadu,2021,4,chengalpattu,1532535
4914,Tamil Nadu,2021,4,kancheepuram,1094222
4915,Tamil Nadu,2021,4,tiruppur,954674
4916,Tamil Nadu,2021,4,salem,853064
4917,Tamil Nadu,2021,4,madurai,774490
4918,Tamil Nadu,2021,4,krishnagiri,731018
4919,Tamil Nadu,2021,4,tiruchirappalli,649095
4920,Tamil Nadu,2022,1,chennai,2388315
4921,Tamil Nadu,2022,1,thiruvallur,1970646
4922,Tamil Nadu,2022,1,coimbatore,1687096
4923,Tamil Nadu,2022,1,chengalpattu,1621177
4924,Tamil Nadu,2022,1,kancheepuram,1158719
4925,Tamil Nadu,2022,1,tiruppur,1014036
4926,Tamil Nadu,2022,1,salem,905104
4927,Tamil Nadu,2022,1,madurai,820952
4928,Tamil Nadu,2022,1,krishnagiri,776101
4929,Tamil Nadu,2022,1,tiruchirappalli,688562
4930,Tamil Nadu,2022,2,chennai,2509588
4931,Tamil Nadu,2022,2,thiruvallur,2075274
4932,Tamil Nadu,2022,2,coimbatore,1775760
4933,Tamil Nadu,2022,2,chengalpattu,1704864
4934,Tamil Nadu,2022,2,kancheepuram,1220237
4935,Tamil Nadu,2022,2,tiruppur,1070480
4936,Tamil Nadu,2022,2,salem,954155
4937,Tamil Nadu,2022,2,madurai,864806
4938,Tamil Nadu,2022,2,krishnagiri,818552
4939,Tamil Nadu,2022,2,tiruchirappalli,725751
4940,Tamil Nadu,2022,3,chennai,2635738
4941,Tamil Nadu,2022,3,thiruvallur,2183990
4942,Tamil Nadu,2022,3,coimbatore,1867655
4943,Tamil Nadu,2022,3,chengalpattu,1791530
4944,Tamil Nadu,2022,3,kancheepuram,1284243
4945,Tamil Nadu,2022,3,tiruppur,1128474
4946,Tamil Nadu,2022,3,salem,1005031
4947,Tamil Nadu,2022,3,madurai,910111
4948,Tamil Nadu,2022,3,krishnagiri,862231
4949,Tamil Nadu,2022,3,tiruchirappalli,763327
4950,Tamil Nadu,2022,4,chennai,2763151
4951,Tamil Nadu,2022,4,thiruvallur,2290089
4952,Tamil Nadu,2022,4,coimbatore,1955681
4953,Tamil Nadu,2022,4,chengalpattu,1876163
4954,Tamil Nadu,2022,4,kancheepuram,1346845
4955,Tamil Nadu,2022,4,tiruppur,1183174
4956,Tamil Nadu,2022,4,salem,1052099
4957,Tamil Nadu,2022,4,madurai,953739
4958,Tamil Nadu,2022,4,krishnagiri,902906
4959,Tamil Nadu,2022,4,tiruchirappalli,798742
4960,Telangana,2018,1,hyderabad,655175
4961,Telangana,2018,1,rangareddy,635175
4962,Telangana,2018,1,medchal malkajgiri,549429
4963,Telangana,2018,1,sangareddy,142807
4964,Telangana,2018,1,warangal urban,133840
4965,Telangana,2018,1,karimnagar,100028
4966,Telangana,2018,1,khammam,84941
4967,Telangana,2018,1,nalgonda,84459
4968,Telangana,2018,1,nizamabad,77516
4969,Telangana,2018,1,peddapalle,67418
4970,Telangana,2018,2,hyderabad,842483
4971,Telangana,2018,2,rangareddy,804959
4972,Telangana,2018,2,medchal malkajgiri,696211
4973,Telangana,2018,2,sangareddy,182673
4974,Telangana,2018,2,warangal urban,171260
4975,Telangana,2018,2,karimnagar,126122
4976,Telangana,2018,2,khammam,111361
4977,Telangana,2018,2,nalgonda,110668
4978,Telangana,2018,2,nizamabad,100652
4979,Telangana,2018,2,peddapalle,86033
4980,Telangana,2018,3,hyderabad,1024241
4981,Telangana,2018,3,rangareddy,963186
4982,Telangana,2018,3,medchal malkajgiri,828425
4983,Telangana,2018,3,sangareddy,220802
4984,Telangana,2018,3,warangal urban,199919
4985,Telangana,2018,3,karimnagar,148562
4986,Telangana,2018,3,khammam,135353
4987,Telangana,2018,3,nalgonda,134723
4988,Telangana,2018,3,nizamabad,120650
4989,Telangana,2018,3,peddapalle,102365
4990,Telangana,2018,4,hyderabad,1336872
4991,Telangana,2018,4,rangareddy,1217664
4992,Telangana,2018,4,medchal malkajgiri,1056739
4993,Telangana,2018,4,sangareddy,281038
4994,Telangana,2018,4,warangal urban,249500
4995,Telangana,2018,4,karimnagar,182600
4996,Telangana,2018,4,nalgonda,171002
4997,Telangana,2018,4,khammam,168485
4998,Telangana,2018,4,nizamabad,150190
4999,Telangana,2018,4,peddapalle,124191
5000,Telangana,2019,1,hyderabad,1638436
5001,Telangana,2019,1,rangareddy,1470874
5002,Telangana,2019,1,medchal malkajgiri,1279531
5003,Telangana,2019,1,sangareddy,346529
5004,Telangana,2019,1,warangal urban,301881
5005,Telangana,2019,1,karimnagar,218609
5006,Telangana,2019,1,nalgonda,211184
5007,Telangana,2019,1,khammam,206049
5008,Telangana,2019,1,nizamabad,186351
5009,Telangana,2019,1,siddipet,152281
5010,Telangana,2019,2,hyderabad,1856926
5011,Telangana,2019,2,rangareddy,1651300
5012,Telangana,2019,2,medchal malkajgiri,1428880
5013,Telangana,2019,2,sangareddy,395371
5014,Telangana,2019,2,warangal urban,342602
5015,Telangana,2019,2,karimnagar,246886
5016,Telangana,2019,2,nalgonda,243227
5017,Telangana,2019,2,khammam,239435
5018,Telangana,2019,2,nizamabad,217841
5019,Telangana,2019,2,siddipet,175413
5020,Telangana,2019,3,hyderabad,2071673
5021,Telangana,2019,3,rangareddy,1826019
5022,Telangana,2019,3,medchal malkajgiri,1572320
5023,Telangana,2019,3,sangareddy,441944
5024,Telangana,2019,3,warangal urban,381730
5025,Telangana,2019,3,karimnagar,274735
5026,Telangana,2019,3,nalgonda,274568
5027,Telangana,2019,3,khammam,270101
5028,Telangana,2019,3,nizamabad,248977
5029,Telangana,2019,3,siddipet,196397
5030,Telangana,2019,4,hyderabad,2283903
5031,Telangana,2019,4,rangareddy,2001437
5032,Telangana,2019,4,medchal malkajgiri,1714832
5033,Telangana,2019,4,sangareddy,493353
5034,Telangana,2019,4,warangal urban,421970
5035,Telangana,2019,4,nalgonda,312849
5036,Telangana,2019,4,karimnagar,305507
5037,Telangana,2019,4,khammam,304804
5038,Telangana,2019,4,nizamabad,284623
5039,Telangana,2019,4,siddipet,221164
5040,Telangana,2020,1,hyderabad,2483843
5041,Telangana,2020,1,rangareddy,2166829
5042,Telangana,2020,1,medchal malkajgiri,1845599
5043,Telangana,2020,1,sangareddy,542540
5044,Telangana,2020,1,warangal urban,457591
5045,Telangana,2020,1,nalgonda,351793
5046,Telangana,2020,1,khammam,340747
5047,Telangana,2020,1,karimnagar,334300
5048,Telangana,2020,1,nizamabad,320572
5049,Telangana,2020,1,siddipet,245168
5050,Telangana,2020,2,hyderabad,2653534
5051,Telangana,2020,2,rangareddy,2313748
5052,Telangana,2020,2,medchal malkajgiri,1963353
5053,Telangana,2020,2,sangareddy,593360
5054,Telangana,2020,2,warangal urban,495066
5055,Telangana,2020,2,nalgonda,393199
5056,Telangana,2020,2,khammam,380382
5057,Telangana,2020,2,karimnagar,362986
5058,Telangana,2020,2,nizamabad,362663
5059,Telangana,2020,2,siddipet,269076
5060,Telangana,2020,3,hyderabad,2875965
5061,Telangana,2020,3,rangareddy,2495699
5062,Telangana,2020,3,medchal malkajgiri,2111567
5063,Telangana,2020,3,sangareddy,649580
5064,Telangana,2020,3,warangal urban,535485
5065,Telangana,2020,3,nalgonda,435022
5066,Telangana,2020,3,khammam,421101
5067,Telangana,2020,3,nizamabad,405678
5068,Telangana,2020,3,karimnagar,394328
5069,Telangana,2020,3,bhadradri kothagudem,297785
5070,Telangana,2020,4,hyderabad,3142385
5071,Telangana,2020,4,rangareddy,2704868
5072,Telangana,2020,4,medchal malkajgiri,2282695
5073,Telangana,2020,4,sangareddy,711551
5074,Telangana,2020,4,warangal urban,579306
5075,Telangana,2020,4,nalgonda,478409
5076,Telangana,2020,4,khammam,461801
5077,Telangana,2020,4,nizamabad,449731
5078,Telangana,2020,4,karimnagar,428019
5079,Telangana,2020,4,bhadradri kothagudem,328326
5080,Telangana,2021,1,hyderabad,3379663
5081,Telangana,2021,1,rangareddy,2906635
5082,Telangana,2021,1,medchal malkajgiri,2450573
5083,Telangana,2021,1,sangareddy,767476
5084,Telangana,2021,1,warangal urban,620947
5085,Telangana,2021,1,nalgonda,517727
5086,Telangana,2021,1,khammam,497818
5087,Telangana,2021,1,nizamabad,485751
5088,Telangana,2021,1,karimnagar,459407
5089,Telangana,2021,1,bhadradri kothagudem,354847
5090,Telangana,2021,2,hyderabad,3598337
5091,Telangana,2021,2,rangareddy,3097973
5092,Telangana,2021,2,medchal malkajgiri,2611159
5093,Telangana,2021,2,sangareddy,820387
5094,Telangana,2021,2,warangal urban,661592
5095,Telangana,2021,2,nalgonda,555043
5096,Telangana,2021,2,khammam,532589
5097,Telangana,2021,2,nizamabad,518801
5098,Telangana,2021,2,karimnagar,490218
5099,Telangana,2021,2,bhadradri kothagudem,380059
5100,Telangana,2021,3,hyderabad,3839513
5101,Telangana,2021,3,rangareddy,3310906
5102,Telangana,2021,3,medchal malkajgiri,2790387
5103,Telangana,2021,3,sangareddy,880907
5104,Telangana,2021,3,warangal urban,707591
5105,Telangana,2021,3,nalgonda,598288
5106,Telangana,2021,3,khammam,572647
5107,Telangana,2021,3,nizamabad,556044
5108,Telangana,2021,3,karimnagar,524929
5109,Telangana,2021,3,bhadradri kothagudem,409224
5110,Telangana,2021,4,hyderabad,4081185
5111,Telangana,2021,4,rangareddy,3523496
5112,Telangana,2021,4,medchal malkajgiri,2969740
5113,Telangana,2021,4,sangareddy,940845
5114,Telangana,2021,4,warangal urban,753613
5115,Telangana,2021,4,nalgonda,641044
5116,Telangana,2021,4,khammam,612314
5117,Telangana,2021,4,nizamabad,593223
5118,Telangana,2021,4,karimnagar,559456
5119,Telangana,2021,4,bhadradri kothagudem,438017
5120,Telangana,2022,1,hyderabad,4306136
5121,Telangana,2022,1,rangareddy,3722676
5122,Telangana,2022,1,medchal malkajgiri,3138387
5123,Telangana,2022,1,sangareddy,997988
5124,Telangana,2022,1,warangal urban,797162
5125,Telangana,2022,1,nalgonda,681754
5126,Telangana,2022,1,khammam,650223
5127,Telangana,2022,1,nizamabad,628661
5128,Telangana,2022,1,karimnagar,592752
5129,Telangana,2022,1,bhadradri kothagudem,465349
5130,Telangana,2022,2,hyderabad,4519625
5131,Telangana,2022,2,rangareddy,3911372
5132,Telangana,2022,2,medchal malkajgiri,3297882
5133,Telangana,2022,2,sangareddy,1051378
5134,Telangana,2022,2,warangal urban,838533
5135,Telangana,2022,2,nalgonda,719911
5136,Telangana,2022,2,khammam,685755
5137,Telangana,2022,2,nizamabad,662427
5138,Telangana,2022,2,karimnagar,624054
5139,Telangana,2022,2,bhadradri kothagudem,491003
5140,Telangana,2022,3,hyderabad,4739891
5141,Telangana,2022,3,rangareddy,4105107
5142,Telangana,2022,3,medchal malkajgiri,3463208
5143,Telangana,2022,3,sangareddy,1106571
5144,Telangana,2022,3,warangal urban,881363
5145,Telangana,2022,3,nalgonda,758377
5146,Telangana,2022,3,khammam,721877
5147,Telangana,2022,3,nizamabad,697031
5148,Telangana,2022,3,karimnagar,656534
5149,Telangana,2022,3,bhadradri kothagudem,517431
5150,Telangana,2022,4,hyderabad,4962214
5151,Telangana,2022,4,rangareddy,4296707
5152,Telangana,2022,4,medchal malkajgiri,3628619
5153,Telangana,2022,4,sangareddy,1159594
5154,Telangana,2022,4,warangal urban,923715
5155,Telangana,2022,4,nalgonda,793688
5156,Telangana,2022,4,khammam,755705
5157,Telangana,2022,4,nizamabad,729287
5158,Telangana,2022,4,karimnagar,687385
5159,Telangana,2022,4,bhadradri kothagudem,542203
5160,Tripura,2018,1,west tripura,27242
5161,Tripura,2018,1,south tripura,5361
5162,Tripura,2018,1,sepahijala,4664
5163,Tripura,2018,1,gomati,4509
5164,Tripura,2018,1,north tripura,4432
5165,Tripura,2018,1,dhalai,3448
5166,Tripura,2018,1,khowai,3017
5167,Tripura,2018,1,unakoti,2484
5168,Tripura,2018,2,west tripura,40345
5169,Tripura,2018,2,south tripura,8068
5170,Tripura,2018,2,sepahijala,7217
5171,Tripura,2018,2,gomati,6973
5172,Tripura,2018,2,north tripura,6702
5173,Tripura,2018,2,dhalai,5549
5174,Tripura,2018,2,khowai,4674
5175,Tripura,2018,2,unakoti,3841
5176,Tripura,2018,3,west tripura,53531
5177,Tripura,2018,3,south tripura,12286
5178,Tripura,2018,3,sepahijala,10803
5179,Tripura,2018,3,gomati,10168
5180,Tripura,2018,3,north tripura,9771
5181,Tripura,2018,3,dhalai,8039
5182,Tripura,2018,3,khowai,6816
5183,Tripura,2018,3,unakoti,5460
5184,Tripura,2018,4,west tripura,67549
5185,Tripura,2018,4,south tripura,16426
5186,Tripura,2018,4,sepahijala,14973
5187,Tripura,2018,4,gomati,13542
5188,Tripura,2018,4,north tripura,13150
5189,Tripura,2018,4,dhalai,10877
5190,Tripura,2018,4,khowai,9488
5191,Tripura,2018,4,unakoti,7260
5192,Tripura,2019,1,west tripura,79732
5193,Tripura,2019,1,south tripura,19784
5194,Tripura,2019,1,sepahijala,18086
5195,Tripura,2019,1,gomati,16370
5196,Tripura,2019,1,north tripura,15986
5197,Tripura,2019,1,dhalai,13219
5198,Tripura,2019,1,khowai,11327
5199,Tripura,2019,1,unakoti,8750
5200,Tripura,2019,2,west tripura,93241
5201,Tripura,2019,2,south tripura,23743
5202,Tripura,2019,2,sepahijala,21673
5203,Tripura,2019,2,north tripura,19505
5204,Tripura,2019,2,gomati,19437
5205,Tripura,2019,2,dhalai,15893
5206,Tripura,2019,2,khowai,13523
5207,Tripura,2019,2,unakoti,10629
5208,Tripura,2019,3,west tripura,104949
