,State,Year,Quarter,Reg_Users,App_Opens,Brands,Count,Percentage
831,Bihar,2019,4,8342274,163998097,Huawei,144428,0.01731278545873703
832,Bihar,2019,4,8342274,163998097,Lenovo,121418,0.014554544720060741
833,Bihar,2019,4,8342274,163998097,Micromax,81810,0.009806678610652203
834,Bihar,2019,4,8342274,163998097,Infinix,79605,0.009542362190453107
835,Bihar,2019,4,8342274,163998097,Others,785204,0.0941234967827717
836,Bihar,2020,1,9351234,183868505,Xiaomi,2779954,0.29728204855102547
837,Bihar,2020,1,9351234,183868505,Samsung,1896957,0.20285632890803504
838,Bihar,2020,1,9351234,183868505,Vivo,1297671,0.13877002757069282
839,Bihar,2020,1,9351234,183868505,Oppo,1103628,0.11801950416383548
840,Bihar,2020,1,9351234,183868505,Realme,782681,0.08369815149529998
841,Bihar,2020,1,9351234,183868505,Motorola,169958,0.018174927501546853
842,Bihar,2020,1,9351234,183868505,Huawei,161040,0.017221256574266028
843,Bihar,2020,1,9351234,183868505,Lenovo,132051,0.014121237902933452
844,Bihar,2020,1,9351234,183868505,Infinix,94820,0.010139838228836965
845,Bihar,2020,1,9351234,183868505,Micromax,81035,0.008665701232585988
846,Bihar,2020,1,9351234,183868505,Others,851439,0.09105097787094195
847,Bihar,2020,2,10603767,218435035,Xiaomi,3138353,0.2959658581709689
848,Bihar,2020,2,10603767,218435035,Samsung,2126374,0.20053005691279335
849,Bihar,2020,2,10603767,218435035,Vivo,1506720,0.14209289962708535
850,Bihar,2020,2,10603767,218435035,Oppo,1266996,0.11948546210040262
851,Bihar,2020,2,10603767,218435035,Realme,914785,0.08626981335972396
852,Bihar,2020,2,10603767,218435035,Motorola,183599,0.017314507193528488
853,Bihar,2020,2,10603767,218435035,Huawei,179273,0.016906538968651425
854,Bihar,2020,2,10603767,218435035,Lenovo,141217,0.013317625707920592
855,Bihar,2020,2,10603767,218435035,Infinix,115210,0.010865006747130524
856,Bihar,2020,2,10603767,218435035,Micromax,89409,0.008431814844667937
857,Bihar,2020,2,10603767,218435035,Others,941831,0.08882041636712688
858,Bihar,2020,3,11763213,266652644,Xiaomi,3459128,0.29406319514914847
859,Bihar,2020,3,11763213,266652644,Samsung,2346143,0.1994474638859298
860,Bihar,2020,3,11763213,266652644,Vivo,1712480,0.1455792732818831
861,Bihar,2020,3,11763213,266652644,Oppo,1419010,0.12063115749072979
862,Bihar,2020,3,11763213,266652644,Realme,1055287,0.08971077884928208
863,Bihar,2020,3,11763213,266652644,Motorola,196074,0.016668405137269894
864,Bihar,2020,3,11763213,266652644,Huawei,194850,0.016564351933438595
865,Bihar,2020,3,11763213,266652644,Lenovo,150687,0.012810020527554844
866,Bihar,2020,3,11763213,266652644,Infinix,132702,0.011281101515376793
867,Bihar,2020,3,11763213,266652644,HMD Global,97683,0.008304108749879816
868,Bihar,2020,3,11763213,266652644,Others,999169,0.08494014347950683
869,Bihar,2020,4,12889833,317056600,Xiaomi,3761975,0.2918559922382237
870,Bihar,2020,4,12889833,317056600,Samsung,2566835,0.19913640463767063
871,Bihar,2020,4,12889833,317056600,Vivo,1900128,0.1474129261410912
872,Bihar,2020,4,12889833,317056600,Oppo,1561641,0.12115292727221524
873,Bihar,2020,4,12889833,317056600,Realme,1195635,0.09275798995999406
874,Bihar,2020,4,12889833,317056600,Huawei,209280,0.01623605208849486
875,Bihar,2020,4,12889833,317056600,Motorola,206587,0.016027127737031195
876,Bihar,2020,4,12889833,317056600,Lenovo,158922,0.012329252054700786
877,Bihar,2020,4,12889833,317056600,Infinix,151393,0.011745148288577516
878,Bihar,2020,4,12889833,317056600,HMD Global,105494,0.00818427981184861
879,Bihar,2020,4,12889833,317056600,Others,1071943,0.08316189977015218
880,Bihar,2021,1,13946288,355792608,Xiaomi,4036125,0.2894049656797565
881,Bihar,2021,1,13946288,355792608,Samsung,2749873,0.1971759797302336
882,Bihar,2021,1,13946288,355792608,Vivo,2104591,0.15090689364797286
883,Bihar,2021,1,13946288,355792608,Oppo,1694257,0.12148444087774467
884,Bihar,2021,1,13946288,355792608,Realme,1349413,0.09675786130330881
885,Bihar,2021,1,13946288,355792608,Huawei,220336,0.01579889932001978
886,Bihar,2021,1,13946288,355792608,Motorola,212374,0.015227994718021024
887,Bihar,2021,1,13946288,355792608,Infinix,177252,0.012709618502070228
888,Bihar,2021,1,13946288,355792608,Lenovo,159501,0.011436806697237286
889,Bihar,2021,1,13946288,355792608,Tecno,123065,0.008824211861966424
890,Bihar,2021,1,13946288,355792608,Others,1119501,0.08027232766166882
891,Bihar,2021,2,14972134,371198660,Xiaomi,4268361,0.285087015651877
892,Bihar,2021,2,14972134,371198660,Samsung,2889063,0.19296267319007432
893,Bihar,2021,2,14972134,371198660,Vivo,2311477,0.1543852733351171
894,Bihar,2021,2,14972134,371198660,Oppo,1826833,0.12201553900065282
895,Bihar,2021,2,14972134,371198660,Realme,1575376,0.10522053836814445
896,Bihar,2021,2,14972134,371198660,Huawei,215607,0.014400552386186231
897,Bihar,2021,2,14972134,371198660,Motorola,214140,0.0143025703617133
898,Bihar,2021,2,14972134,371198660,Infinix,212701,0.014206458478130105
899,Bihar,2021,2,14972134,371198660,Tecno,157952,0.010549731921982532
900,Bihar,2021,2,14972134,371198660,Lenovo,154152,0.010295927086946991
901,Bihar,2021,2,14972134,371198660,Others,1146472,0.07657372021917518
902,Bihar,2021,3,16160771,421801379,Xiaomi,4521874,0.2798055860082418
903,Bihar,2021,3,16160771,421801379,Samsung,3009544,0.1862252735342887
904,Bihar,2021,3,16160771,421801379,Vivo,2576928,0.1594557586392382
905,Bihar,2021,3,16160771,421801379,Oppo,1994060,0.12338891504619427
906,Bihar,2021,3,16160771,421801379,Realme,1835886,0.11360138696353039
907,Bihar,2021,3,16160771,421801379,Infinix,278142,0.017210936285156197
908,Bihar,2021,3,16160771,421801379,Huawei,222180,0.013748106448634164
909,Bihar,2021,3,16160771,421801379,Motorola,213677,0.013221955808915305
910,Bihar,2021,3,16160771,421801379,Tecno,198088,0.012257335989724748
911,Bihar,2021,3,16160771,421801379,Lenovo,147198,0.009108352565604699
912,Bihar,2021,3,16160771,421801379,Others,1163194,0.07197639271047154
913,Bihar,2021,4,17335981,647400838,Xiaomi,4718889,0.27220201729570426
914,Bihar,2021,4,17335981,647400838,Samsung,3142992,0.18129876815162638
915,Bihar,2021,4,17335981,647400838,Vivo,2818559,0.16258433831924482
916,Bihar,2021,4,17335981,647400838,Oppo,2164915,0.12487986690802211
917,Bihar,2021,4,17335981,647400838,Realme,2149920,0.12401490287743162
918,Bihar,2021,4,17335981,647400838,Infinix,342716,0.019769057199589685
919,Bihar,2021,4,17335981,647400838,Tecno,233246,0.013454444833551675
920,Bihar,2021,4,17335981,647400838,Motorola,220257,0.012705193897016846
921,Bihar,2021,4,17335981,647400838,Huawei,214582,0.012377840054162497
922,Bihar,2021,4,17335981,647400838,Apple,144021,0.008307634854929755
923,Bihar,2021,4,17335981,647400838,Others,1185884,0.06840593560872038
924,Bihar,2022,1,18484658,316991599,Xiaomi,4888198,0.26444622345731256
925,Bihar,2022,1,18484658,316991599,Samsung,3283813,0.1776507306762181
926,Bihar,2022,1,18484658,316991599,Vivo,3062549,0.16568058765274424
927,Bihar,2022,1,18484658,316991599,Realme,2443092,0.13216863411808863
928,Bihar,2022,1,18484658,316991599,Oppo,2339620,0.1265709108602388
929,Bihar,2022,1,18484658,316991599,Infinix,387204,0.020947317499734105
930,Bihar,2022,1,18484658,316991599,Tecno,280644,0.015182536782665927
931,Bihar,2022,1,18484658,316991599,Motorola,220543,0.011931137703494432
932,Bihar,2022,1,18484658,316991599,Huawei,215004,0.011631483795913345
933,Bihar,2022,1,18484658,316991599,Apple,158500,0.008574678525293786
934,Bihar,2022,1,18484658,316991599,Others,1205491,0.0652157589282961
935,Chandigarh,2018,1,86268,0,Xiaomi,20555,0.23826911485139332
936,Chandigarh,2018,1,86268,0,Samsung,17266,0.20014373811842165
937,Chandigarh,2018,1,86268,0,Vivo,9360,0.10849909584086799
938,Chandigarh,2018,1,86268,0,Oppo,7948,0.09213149719478833
939,Chandigarh,2018,1,86268,0,Apple,7552,0.08754115083229007
940,Chandigarh,2018,1,86268,0,OnePlus,3638,0.04217090925951685
941,Chandigarh,2018,1,86268,0,Motorola,3105,0.03599248852413409
942,Chandigarh,2018,1,86268,0,Realme,2995,0.03471739231232902
943,Chandigarh,2018,1,86268,0,Lenovo,1965,0.022777855056336067
944,Chandigarh,2018,1,86268,0,Micromax,1558,0.0180599990726573
945,Chandigarh,2018,1,86268,0,Others,10326,0.11969675893726527
946,Chandigarh,2018,2,115219,0,Xiaomi,27862,0.2418177557520895
947,Chandigarh,2018,2,115219,0,Samsung,23093,0.20042701290585754
948,Chandigarh,2018,2,115219,0,Vivo,13375,0.11608328487489043
949,Chandigarh,2018,2,115219,0,Oppo,11129,0.09658997214001162
950,Chandigarh,2018,2,115219,0,Apple,9962,0.08646143431204922
951,Chandigarh,2018,2,115219,0,OnePlus,4466,0.038760968243084906
952,Chandigarh,2018,2,115219,0,Motorola,3914,0.033970091738341764
953,Chandigarh,2018,2,115219,0,Realme,3861,0.033510098160893606
954,Chandigarh,2018,2,115219,0,Lenovo,2511,0.021793280622119614
955,Chandigarh,2018,2,115219,0,Micromax,2049,0.017783525286628073
956,Chandigarh,2018,2,115219,0,Others,12997,0.11280257596403372
957,Chandigarh,2018,3,143893,0,Xiaomi,34852,0.2422077515931977
958,Chandigarh,2018,3,143893,0,Samsung,28614,0.19885609445907723
959,Chandigarh,2018,3,143893,0,Vivo,17910,0.12446748625714942
960,Chandigarh,2018,3,143893,0,Oppo,14437,0.10033149632018236
961,Chandigarh,2018,3,143893,0,Apple,12403,0.08619599285580258
962,Chandigarh,2018,3,143893,0,OnePlus,5178,0.03598507224117921
963,Chandigarh,2018,3,143893,0,Realme,4664,0.032412973528941645
964,Chandigarh,2018,3,143893,0,Motorola,4590,0.03189870250811367
965,Chandigarh,2018,3,143893,0,Lenovo,2926,0.020334554147873767
966,Chandigarh,2018,3,143893,0,Micromax,2395,0.01664431209301356
967,Chandigarh,2018,3,143893,0,Others,15924,0.11066556399546885
968,Chandigarh,2018,4,177747,0,Xiaomi,43505,0.24475799872852988
969,Chandigarh,2018,4,177747,0,Samsung,35417,0.19925512104283055
970,Chandigarh,2018,4,177747,0,Vivo,23567,0.1325873291813645
971,Chandigarh,2018,4,177747,0,Oppo,18698,0.1051944617911976
972,Chandigarh,2018,4,177747,0,Apple,15191,0.08546417098460171
973,Chandigarh,2018,4,177747,0,OnePlus,6197,0.03486416085784851
974,Chandigarh,2018,4,177747,0,Realme,5731,0.03224245697536386
975,Chandigarh,2018,4,177747,0,Motorola,5354,0.030121464778589794
976,Chandigarh,2018,4,177747,0,Lenovo,3148,0.017710566141763293
977,Chandigarh,2018,4,177747,0,Huawei,2838,0.015966514202771356
978,Chandigarh,2018,4,177747,0,Others,18101,0.10183575531513893
979,Chandigarh,2019,1,209175,0,Xiaomi,51075,0.24417353890283255
980,Chandigarh,2019,1,209175,0,Samsung,41609,0.1989195649575714
981,Chandigarh,2019,1,209175,0,Vivo,29056,0.1389076132425003
982,Chandigarh,2019,1,209175,0,Oppo,23095,0.11040994382693917
983,Chandigarh,2019,1,209175,0,Apple,17580,0.08404446038006454
984,Chandigarh,2019,1,209175,0,OnePlus,6880,0.03289111987570216
985,Chandigarh,2019,1,209175,0,Realme,6690,0.031982789530297595
986,Chandigarh,2019,1,209175,0,Motorola,6007,0.028717580972869607
987,Chandigarh,2019,1,209175,0,Lenovo,3406,0.01628301661288395
988,Chandigarh,2019,1,209175,0,Huawei,3364,0.016082227799689257
989,Chandigarh,2019,1,209175,0,Others,20413,0.09758814389864946
990,Chandigarh,2019,2,240439,1220176,Xiaomi,58356,0.24270605018320654
991,Chandigarh,2019,2,240439,1220176,Samsung,48067,0.19991349157166682
992,Chandigarh,2019,2,240439,1220176,Vivo,34791,0.14469782356439678
993,Chandigarh,2019,2,240439,1220176,Oppo,27444,0.11414121669113579
994,Chandigarh,2019,2,240439,1220176,Apple,20041,0.08335170251082395
995,Chandigarh,2019,2,240439,1220176,OnePlus,7595,0.03158805351877191
996,Chandigarh,2019,2,240439,1220176,Realme,7590,0.03156725822349952
997,Chandigarh,2019,2,240439,1220176,Motorola,6475,0.026929907377754858
998,Chandigarh,2019,2,240439,1220176,Huawei,3816,0.01587096935189383
999,Chandigarh,2019,2,240439,1220176,Lenovo,3595,0.014951817300853855
1000,Chandigarh,2019,2,240439,1220176,Others,22669,0.09428170970599611
1001,Chandigarh,2019,3,267337,4625196,Xiaomi,64422,0.2409767447079903
1002,Chandigarh,2019,3,267337,4625196,Samsung,53606,0.20051844675447095
1003,Chandigarh,2019,3,267337,4625196,Vivo,39957,0.14946303729001223
1004,Chandigarh,2019,3,267337,4625196,Oppo,31459,0.1176754433542682
1005,Chandigarh,2019,3,267337,4625196,Apple,22081,0.08259612399331182
1006,Chandigarh,2019,3,267337,4625196,Realme,8500,0.031795075129892235
1007,Chandigarh,2019,3,267337,4625196,OnePlus,8271,0.030938478399922194
1008,Chandigarh,2019,3,267337,4625196,Motorola,6770,0.025323842191690638
1009,Chandigarh,2019,3,267337,4625196,Huawei,4256,0.015919981147390745
1010,Chandigarh,2019,3,267337,4625196,Lenovo,3716,0.013900058727374064
1011,Chandigarh,2019,3,267337,4625196,Others,24299,0.09089276830367664
1012,Chandigarh,2019,4,289590,4960441,Xiaomi,69435,0.2397700196830001
1013,Chandigarh,2019,4,289590,4960441,Samsung,57981,0.2002175489485134
1014,Chandigarh,2019,4,289590,4960441,Vivo,44605,0.1540281087054111
1015,Chandigarh,2019,4,289590,4960441,Oppo,34871,0.12041506958113195
1016,Chandigarh,2019,4,289590,4960441,Apple,23651,0.08167063779826651
1017,Chandigarh,2019,4,289590,4960441,Realme,9610,0.03318484754307815
1018,Chandigarh,2019,4,289590,4960441,OnePlus,8750,0.03021513173797438
1019,Chandigarh,2019,4,289590,4960441,Motorola,6953,0.024009806968472668
1020,Chandigarh,2019,4,289590,4960441,Huawei,4559,0.015742946924962878
1021,Chandigarh,2019,4,289590,4960441,Lenovo,3777,0.013042577437066197
1022,Chandigarh,2019,4,289590,4960441,Others,25398,0.08770330467212266
1023,Chandigarh,2020,1,312887,5201211,Xiaomi,74599,0.2384215387663917
1024,Chandigarh,2020,1,312887,5201211,Samsung,62236,0.19890887125383924
1025,Chandigarh,2020,1,312887,5201211,Vivo,49864,0.15936743936309275
1026,Chandigarh,2020,1,312887,5201211,Oppo,38691,0.12365806185619728
1027,Chandigarh,2020,1,312887,5201211,Apple,25309,0.08088862752367468
1028,Chandigarh,2020,1,312887,5201211,Realme,10759,0.03438621610996941
1029,Chandigarh,2020,1,312887,5201211,OnePlus,9221,0.029470703480809365
1030,Chandigarh,2020,1,312887,5201211,Motorola,7160,0.022883660874373175
1031,Chandigarh,2020,1,312887,5201211,Huawei,4807,0.015363373997641322
1032,Chandigarh,2020,1,312887,5201211,Lenovo,3862,0.012343114287266648
1033,Chandigarh,2020,1,312887,5201211,Others,26379,0.08430839248674442
1034,Chandigarh,2020,2,336351,3451250,Xiaomi,79401,0.23606589544850468
1035,Chandigarh,2020,2,336351,3451250,Samsung,66732,0.1983998858335489
1036,Chandigarh,2020,2,336351,3451250,Vivo,55338,0.16452455916587136
1037,Chandigarh,2020,2,336351,3451250,Oppo,42912,0.12758100912439685
1038,Chandigarh,2020,2,336351,3451250,Apple,26562,0.07897107485929877
1039,Chandigarh,2020,2,336351,3451250,Realme,11849,0.03522808019003957
1040,Chandigarh,2020,2,336351,3451250,OnePlus,9516,0.028291873667686436
1041,Chandigarh,2020,2,336351,3451250,Motorola,7308,0.021727302728399796
1042,Chandigarh,2020,2,336351,3451250,Huawei,5057,0.015034889148538283
1043,Chandigarh,2020,2,336351,3451250,HMD Global,3920,0.011654491884965408
1044,Chandigarh,2020,2,336351,3451250,Others,27756,0.08252093794874997
1045,Chandigarh,2020,3,362588,4888739,Xiaomi,84467,0.2329558617494236
1046,Chandigarh,2020,3,362588,4888739,Samsung,72072,0.19877105695720762
1047,Chandigarh,2020,3,362588,4888739,Vivo,61814,0.17047999382218937
1048,Chandigarh,2020,3,362588,4888739,Oppo,47234,0.13026906571646055
1049,Chandigarh,2020,3,362588,4888739,Apple,28288,0.07801692278839896
1050,Chandigarh,2020,3,362588,4888739,Realme,13210,0.036432534998400386
1051,Chandigarh,2020,3,362588,4888739,OnePlus,9903,0.027311990468520744
1052,Chandigarh,2020,3,362588,4888739,Motorola,7558,0.0208445949672907
1053,Chandigarh,2020,3,362588,4888739,Huawei,5327,0.014691605899809149
1054,Chandigarh,2020,3,362588,4888739,HMD Global,4168,0.011495140490032765
1055,Chandigarh,2020,3,362588,4888739,Others,28547,0.07873123214226616
1056,Chandigarh,2020,4,391402,6477974,Xiaomi,90201,0.23045615505286124
1057,Chandigarh,2020,4,391402,6477974,Samsung,78159,0.19968983295946366
1058,Chandigarh,2020,4,391402,6477974,Vivo,68293,0.17448301235047342
1059,Chandigarh,2020,4,391402,6477974,Oppo,51650,0.1319615127158267
1060,Chandigarh,2020,4,391402,6477974,Apple,30593,0.07816260519874707
1061,Chandigarh,2020,4,391402,6477974,Realme,14705,0.037570068625096445
1062,Chandigarh,2020,4,391402,6477974,OnePlus,10462,0.02672955171409446
1063,Chandigarh,2020,4,391402,6477974,Motorola,7780,0.01987726174112549
1064,Chandigarh,2020,4,391402,6477974,Huawei,5641,0.014412292221296774
1065,Chandigarh,2020,4,391402,6477974,HMD Global,4400,0.011241639030970715
1066,Chandigarh,2020,4,391402,6477974,Others,29518,0.075416068390044
1067,Chandigarh,2021,1,419998,7919533,Xiaomi,96137,0.22889870904147164
1068,Chandigarh,2021,1,419998,7919533,Samsung,83453,0.198698565231263
1069,Chandigarh,2021,1,419998,7919533,Vivo,74844,0.17820084857546942
1070,Chandigarh,2021,1,419998,7919533,Oppo,56200,0.13381016100076668
1071,Chandigarh,2021,1,419998,7919533,Apple,32907,0.07835037309701474
1072,Chandigarh,2021,1,419998,7919533,Realme,16641,0.03962161724579641
1073,Chandigarh,2021,1,419998,7919533,OnePlus,10995,0.026178696089028994
1074,Chandigarh,2021,1,419998,7919533,Motorola,7989,0.01902151915009119
1075,Chandigarh,2021,1,419998,7919533,Huawei,5854,0.013938161610293383
1076,Chandigarh,2021,1,419998,7919533,HMD Global,4591,0.010931004433354444
1077,Chandigarh,2021,1,419998,7919533,Others,30387,0.07235034452545012
1078,Chandigarh,2021,2,448572,4733924,Xiaomi,101761,0.22685544349625034
1079,Chandigarh,2021,2,448572,4733924,Samsung,88362,0.196985099382039
1080,Chandigarh,2021,2,448572,4733924,Vivo,81826,0.18241441730647476
1081,Chandigarh,2021,2,448572,4733924,Oppo,60671,0.13525364935840847
1082,Chandigarh,2021,2,448572,4733924,Apple,35361,0.07883015435649127
1083,Chandigarh,2021,2,448572,4733924,Realme,19398,0.04324389395682299
1084,Chandigarh,2021,2,448572,4733924,OnePlus,11907,0.02654423370161312
1085,Chandigarh,2021,2,448572,4733924,Motorola,8043,0.017930231936010274
1086,Chandigarh,2021,2,448572,4733924,Huawei,5918,0.013192976824233345
1087,Chandigarh,2021,2,448572,4733924,HMD Global,4599,0.010252534710146866
1088,Chandigarh,2021,2,448572,4733924,Others,30726,0.06849736497150959
1089,Chandigarh,2021,3,480463,6378807,Xiaomi,107815,0.2243981326345629
1090,Chandigarh,2021,3,480463,6378807,Samsung,92724,0.19298884617545992
1091,Chandigarh,2021,3,480463,6378807,Vivo,89865,0.18703833593845937
1092,Chandigarh,2021,3,480463,6378807,Oppo,66039,0.13744866930440014
1093,Chandigarh,2021,3,480463,6378807,Apple,37880,0.07884061832024526
1094,Chandigarh,2021,3,480463,6378807,Realme,22934,0.04773312409072083
1095,Chandigarh,2021,3,480463,6378807,OnePlus,13193,0.027458930240205803
1096,Chandigarh,2021,3,480463,6378807,Motorola,8166,0.016996105839575577
1097,Chandigarh,2021,3,480463,6378807,Huawei,5900,0.012279821755265234
1098,Chandigarh,2021,3,480463,6378807,HMD Global,4496,0.009357640442656355
1099,Chandigarh,2021,3,480463,6378807,Others,31451,0.06545977525844862
1100,Chandigarh,2021,4,512092,11603954,Xiaomi,112958,0.22058145801926216
1101,Chandigarh,2021,4,512092,11603954,Vivo,97127,0.18966709106957344
1102,Chandigarh,2021,4,512092,11603954,Samsung,97097,0.1896085078462464
1103,Chandigarh,2021,4,512092,11603954,Oppo,71275,0.13918397475453628
1104,Chandigarh,2021,4,512092,11603954,Apple,41698,0.0814267748763894
1105,Chandigarh,2021,4,512092,11603954,Realme,27098,0.05291627285722097
1106,Chandigarh,2021,4,512092,11603954,OnePlus,14380,0.028080891714770004
1107,Chandigarh,2021,4,512092,11603954,Motorola,8240,0.016090858673832045
1108,Chandigarh,2021,4,512092,11603954,Huawei,5797,0.011320231520898588
1109,Chandigarh,2021,4,512092,11603954,HMD Global,4511,0.008808964014278685
1110,Chandigarh,2021,4,512092,11603954,Others,31911,0.06231497465299204
1111,Chandigarh,2022,1,541549,2321685,Xiaomi,118077,0.2180356717490015
1112,Chandigarh,2022,1,541549,2321685,Vivo,103673,0.19143789389325805
1113,Chandigarh,2022,1,541549,2321685,Samsung,100254,0.18512452243471966
1114,Chandigarh,2022,1,541549,2321685,Oppo,76330,0.14094754121972342
1115,Chandigarh,2022,1,541549,2321685,Apple,45080,0.08324269825999124
1116,Chandigarh,2022,1,541549,2321685,Realme,30911,0.057078860823305
1117,Chandigarh,2022,1,541549,2321685,OnePlus,15554,0.028721316076661577
1118,Chandigarh,2022,1,541549,2321685,Motorola,8378,0.015470437578132358
1119,Chandigarh,2022,1,541549,2321685,Huawei,5812,0.01073217751302283
1120,Chandigarh,2022,1,541549,2321685,HMD Global,4529,0.008363047480468065
1121,Chandigarh,2022,1,541549,2321685,Others,32951,0.060845832971716314
1122,Chhattisgarh,2018,1,679263,0,Xiaomi,161753,0.238130149883035
1123,Chhattisgarh,2018,1,679263,0,Samsung,125715,0.18507558927837967
1124,Chhattisgarh,2018,1,679263,0,Vivo,103265,0.1520250624573987
1125,Chhattisgarh,2018,1,679263,0,Oppo,62998,0.09274463646628772
1126,Chhattisgarh,2018,1,679263,0,Micromax,53452,0.07869116969421269
1127,Chhattisgarh,2018,1,679263,0,Realme,40116,0.05905812623387407
1128,Chhattisgarh,2018,1,679263,0,OnePlus,15860,0.023348835428987004
1129,Chhattisgarh,2018,1,679263,0,Apple,15418,0.02269813017932671
1130,Chhattisgarh,2018,1,679263,0,Lenovo,13258,0.019518213122163286
1131,Chhattisgarh,2018,1,679263,0,Motorola,12182,0.017934143328872616
1132,Chhattisgarh,2018,1,679263,0,Others,75246,0.11077594392746255
1133,Chhattisgarh,2018,2,950675,0,Xiaomi,229221,0.24111394535461644
1134,Chhattisgarh,2018,2,950675,0,Samsung,174661,0.1837231440818366
1135,Chhattisgarh,2018,2,950675,0,Vivo,152196,0.16009256580850448
1136,Chhattisgarh,2018,2,950675,0,Oppo,90864,0.09557840481762958
1137,Chhattisgarh,2018,2,950675,0,Micromax,73053,0.0768432955531596
1138,Chhattisgarh,2018,2,950675,0,Realme,54968,0.057819970021300654
1139,Chhattisgarh,2018,2,950675,0,Apple,20055,0.021095537381334316
1140,Chhattisgarh,2018,2,950675,0,OnePlus,19998,0.02103557998264391
1141,Chhattisgarh,2018,2,950675,0,Lenovo,17504,0.01841218081889184
1142,Chhattisgarh,2018,2,950675,0,Motorola,16136,0.01697320325032214
1143,Chhattisgarh,2018,2,950675,0,Others,102019,0.10731217292976043
1144,Chhattisgarh,2018,3,1217792,0,Xiaomi,298538,0.24514695448812276
1145,Chhattisgarh,2018,3,1217792,0,Samsung,222989,0.18310926660710533
1146,Chhattisgarh,2018,3,1217792,0,Vivo,205795,0.16899027091654403
1147,Chhattisgarh,2018,3,1217792,0,Oppo,119608,0.09821710111414757
1148,Chhattisgarh,2018,3,1217792,0,Micromax,92998,0.0763660789363044
1149,Chhattisgarh,2018,3,1217792,0,Realme,70527,0.05791383093336136
1150,Chhattisgarh,2018,3,1217792,0,OnePlus,23810,0.019551778957326047
1151,Chhattisgarh,2018,3,1217792,0,Apple,23566,0.01935141633382384
1152,Chhattisgarh,2018,3,1217792,0,Motorola,19369,0.015905014977927266
1153,Chhattisgarh,2018,3,1217792,0,Lenovo,18890,0.015511680155560228
1154,Chhattisgarh,2018,3,1217792,0,Others,121702,0.09993660657977717
1155,Chhattisgarh,2018,4,1579998,0,Xiaomi,378100,0.23930410038493719
1156,Chhattisgarh,2018,4,1579998,0,Samsung,280138,0.17730275607943807
1157,Chhattisgarh,2018,4,1579998,0,Vivo,275135,0.1741362963750587
1158,Chhattisgarh,2018,4,1579998,0,Oppo,155513,0.09842607395705565
1159,Chhattisgarh,2018,4,1579998,0,Micromax,154018,0.09747987022768383
1160,Chhattisgarh,2018,4,1579998,0,Realme,91037,0.05761842736509793
1161,Chhattisgarh,2018,4,1579998,0,Apple,28128,0.017802554180448328
1162,Chhattisgarh,2018,4,1579998,0,OnePlus,27785,0.01758546529805734
1163,Chhattisgarh,2018,4,1579998,0,Motorola,22980,0.014544322208002796
1164,Chhattisgarh,2018,4,1579998,0,Lenovo,22246,0.014079764657929946
1165,Chhattisgarh,2018,4,1579998,0,Others,144918,0.09172036926629021
1166,Chhattisgarh,2019,1,1908898,0,Xiaomi,454437,0.23806248421864343
1167,Chhattisgarh,2019,1,1908898,0,Vivo,344150,0.1802872652179425
1168,Chhattisgarh,2019,1,1908898,0,Samsung,336551,0.17630643439303723
1169,Chhattisgarh,2019,1,1908898,0,Oppo,192191,0.10068164983147344
1170,Chhattisgarh,2019,1,1908898,0,Micromax,187241,0.09808853066009814
1171,Chhattisgarh,2019,1,1908898,0,Realme,109520,0.05737341649475247
1172,Chhattisgarh,2019,1,1908898,0,Apple,32769,0.017166448914504598
1173,Chhattisgarh,2019,1,1908898,0,OnePlus,31894,0.01670806926299886
1174,Chhattisgarh,2019,1,1908898,0,Motorola,25968,0.013603660331772573
1175,Chhattisgarh,2019,1,1908898,0,Lenovo,24737,0.012958785644911357
1176,Chhattisgarh,2019,1,1908898,0,Others,169440,0.0887632550298654
1177,Chhattisgarh,2019,2,2191066,13206373,Xiaomi,521922,0.2382045999527171
1178,Chhattisgarh,2019,2,2191066,13206373,Vivo,406013,0.18530386578952893
1179,Chhattisgarh,2019,2,2191066,13206373,Samsung,388144,0.17714847476068726
1180,Chhattisgarh,2019,2,2191066,13206373,Oppo,225563,0.10294669352726024
1181,Chhattisgarh,2019,2,2191066,13206373,Micromax,208017,0.09493871932657437
1182,Chhattisgarh,2019,2,2191066,13206373,Realme,126313,0.057649107785890524
1183,Chhattisgarh,2019,2,2191066,13206373,Apple,37139,0.01695019684482348
1184,Chhattisgarh,2019,2,2191066,13206373,OnePlus,35168,0.016050634713879
1185,Chhattisgarh,2019,2,2191066,13206373,Motorola,28701,0.013099103358821688
1186,Chhattisgarh,2019,2,2191066,13206373,Lenovo,27225,0.01242545865802308
1187,Chhattisgarh,2019,2,2191066,13206373,Others,186861,0.08528314528179434
1188,Chhattisgarh,2019,3,2435058,46362341,Xiaomi,582178,0.2390817795715749
1189,Chhattisgarh,2019,3,2435058,46362341,Vivo,463726,0.1904373530322481
1190,Chhattisgarh,2019,3,2435058,46362341,Samsung,424913,0.1744981023039287
1191,Chhattisgarh,2019,3,2435058,46362341,Oppo,254200,0.10439176397441047
1192,Chhattisgarh,2019,3,2435058,46362341,Micromax,225367,0.09255097825185273
1193,Chhattisgarh,2019,3,2435058,46362341,Realme,145376,0.059701247362485825
1194,Chhattisgarh,2019,3,2435058,46362341,Apple,40822,0.016764282411342975
